speaker_id,line_num,line_str
302,33,"Yeah. I think a good classroom norm would be, um, I think being, uh, always paying attention and never like interrupting other people maybe. Yeah."
302,34,"Yeah. That's good. Always pay attention when others talking. That's a good one. Oh, we have,"
302,35,"What about the book report? Is there a book report? Do No, it was just vacation."
302,36,"So Will Amaya, can you guys, oh,"
302,37,Sorry.
302,38,Can you guys stay
302,39,"Focus? Yes, yes. No problem. Sorry, <inaudible>."
302,40,"So Will, what do you think about our class more?"
302,41,"Um, I think they're great. I think they're great. Good to be here. This is boring. Why are we doing this?"
302,42,"Um, we're doing this because, so we can, um, be more engaged in class and be more respect to each other for"
302,43,"Ah,"
302,44,The future.
302,45,"Okay. I'm just checking. Just checking. All right. Well,"
303,0,So begin simulation. Hello.
303,1,Hi guys. Welcome to class.
303,2,Hello.
303,3,"Today we're,"
303,4,Hi.
303,5,"Today we're gonna be talking about some expectations that we have when we come back to class. So the first thing that we need to do is make sure that we're bringing our attention to class and we're ready to learn. That means that we're gonna stay in our learning space and in our learning area, which is our desks. We're gonna make sure that we have"
303,6,"Sit up. Nina. I'm sitting, sitting up. Yeah. Here. Sorry. Sit up."
303,7,Make sure we're bringing our learning attitudes to class.
303,8,Okay.
303,9,"So after we have, we make sure our desks are set up. Everybody has their papers and their name tags, and they're ready to go. Now we're gonna make sure we're listening the first time when we're asked to do something. So when I ask you to do something,"
303,10,"Oh, my mom is sending me a text. I'm sorry. I wonder if I forgot something home."
303,11,Emily. We have to make sure we are bringing our attention to the work and that we're staying in the workplace mindset. And we're here to focus. Okay.
303,12,Sorry.
303,13,"So when you're asked to do something the first time, make sure that you follow directions and you listen and do it to the best of your ability. Just like Emily just did when I asked her her first time to put her phone away and stay focused, she listened to me, will a part of our staying in our workplace and being ready to work. Cause that was sitting up straight and we're"
303,14,"Sorry. Focused. Sorry. I was just really tired. I, I sit up way too late last night. I'm sorry. Sorry."
303,15,"Well, I'm glad you're bringing your learning attitude and listening to me. The first time I tell you to sit up, the next thing that we're gonna do is we're gonna leave all of the crazy things that we did over the weekend or at home, at the door, and we're"
303,16,"Gonna come to the birthday, birthday party. Yes. It's, it's a jump. Oh, yes, yes."
303,17,"Everything at home, at the door. And we're here to learn and we're here to talk with each other about school and bring our attention to school."
303,18,Okay. Sorry.
303,19,"So the next thing that we need to do to make sure we're ready to learn is that when we're talking to each other, we're only talking about classwork or schoolwork, and we're listening to each other and giving each other good feedback. Yeah. Jayla, what's your question?"
303,20,"Um, I'm just gonna say, I think one norm it would be good would be like to, you know, um, not just show up on time, but um, just be ready to work every day. Like, have your reading done and just be ready to go."
303,21,"Absolutely. That's a great idea. I'm so glad you shared that with everyone and you listened and were active in our discussion. Just like Jayla said, it's,"
303,22,"Oh, I wanted to mention, um, you know, I was finally able to see Ironman over the weekend and lemme tell you what a what a film it was. Carlos."
303,23,"I'm glad, I'm glad to see Ironman. But we have to remember we're talking about classwork and school and class. Uhhuh."
303,24,<affirmative> and
303,25,Time to talk about Ironman at lunch. Just not right now.
303,26,Okay. Gotcha. Gotcha. I'll be ready. I'll be ready guys.
303,27,"So yeah, just like Jayla said, we're gonna make sure that we all come to class prepared with our work done and we're ready to discuss it and, yep. Emily, what's your question?"
303,28,"I think, uh, a good norm would be like to make sure you're safe around your fellow classmates. It's like you don't run or throw things or no horse horseplay."
303,29,"Yeah, Emily, that's perfect. We wanna make sure that we're always focused on what we're doing and we're not being crazy in the classroom. It's unsafe. Like Emily's mad when we're running around and being crazy. We have to bring our classroom behavior. Yep. Will, do you have a"
303,30,"Question? Was there a book report? Do you mean to No, just got back from vacation. Will I thought there was a book report. Yes. I'm sorry, I was just confused as usual. <laugh>, sorry."
303,31,Have something due. I'll make sure to communicate with that. That
303,32,"Was good. Okay, good. Good. That's"
303,33,"Good. And we'll make sure that we don't have to ask our friends in class, so,"
303,34,Cool. Cool.
303,35,Yeah. And then last thing that we wanna make sure we're doing is that we're raising our hands when we wanna talk.
303,36,This is boring. Why are we doing this?
303,37,"Jayla? It's important to talk about these things so that when we're learning, we are all focused on what we're doing and we're making the most of our time together."
303,38,Okay. Okay. Gotcha.
303,39,"So yes, like I said earlier, it's important that we're raising our hand when we're talking and we're not blurting out in class and that we make sure we know when we're supposed to be talking. So,"
303,40,All right.
304,0,"And, uh, we will begin simulation."
304,1,Hi guys. Welcome back. Hi.
304,2,How are
304,3,You? All?
304,4,Good. Good. Good. Mm-hmm. <affirmative>
304,5,Good. It's good to see you guys again.
304,6,Hello.
304,7,"Well, this morning we are going to establish our classroom norms. So first of all, um, the first one is to be respectful. So raise your hand if you know what that means. What does it mean to be respectful?"
304,8,"Um, oh, will sit up. I'm slu."
304,9,"Hey, will."
304,10,"Oh yeah, sure. Sorry, I just thought it what was falling asleep again."
304,11,"Oh, gotcha. So, Mina, do you have any ideas for what it means to be respectful?"
304,12,"Um hmm. Uh, I think sitting up straight, that's a good start."
304,13,"Yeah, that's a good one. Um, when I think of being respectful, I think it's good to keep our hands to ourselves."
304,14,"Oh, sorry. Sorry, my mom is sending me a text. Sorry. Sorry. I wonder if I forgot something at home. <laugh>, sorry."
304,15,"Hey, Emily, I think we should look at that when we have a break."
304,16,Okay. Sorry. I'm sorry. Sorry.
304,17,"That's okay. All. So, I want you guys to keep your hands to ourselves and we also want to listen when someone else is talking. So that means if I'm talking Hey, will, what will, are you okay? Who?"
304,18,"Oh, I'm sorry. I just, I'm sorry. I just dozed off. I just, uh, I was up late watching Star Trek, sorry."
304,19,"Oh, gotcha. Maybe during our break late."
304,20,"Okay. Well, yeah. Sorry, it's on me. Sorry. <laugh>."
304,21,"All right. So we wanna, we wanna listen respectfully and so when other people are talking, wanna make sure our voices are off. We wanna give them our listening here."
304,22,"You gonna come to my birthday? You do. Oh, yeah, yeah. I'm coming. Oh, Kayla, sorry. Sorry. Yes."
304,23,"We're talking about how we wanna, we wanna be quiet when other people are talking, so if you have something to say, I want you to raise your hand."
304,24,Okay. Sorry. Sorry. It's
304,25,"Okay. Sorry. It's okay. Um, another one? Yes. So another one is to raise your hand when you want to talk and you have to wait to be called on."
304,26,Mm-hmm.
304,27,"<affirmative>. So if anyone has anything to say or you have any questions. Yes, Jayla. Good job. Yeah,"
304,28,"I was just gonna say, a norm that would be really good would be like, showing up on time and also like having, you know, your work ready, whether it's like reading or, or homework, you know, and just being ready to give it your all."
304,29,"Yeah. I love that. Thank you so much, Shayla. That's another really good one. Sure. Make sure we're ready to work. We have all of our materials ready. So your notebook, your pencil, your homework."
304,30,"Oh, I wanted to mention, you know, I saw Ironman finally over the weekend. You know, I've heard so much about it and, and I'm hooked. I cannot wait to see, you know, I, I guess there's sequels and there's crossovers. Yeah. And you know, there's a whole universe. And let me tell you, um, I'm in, I'm in, I dunno if you've all seen it. I know. I'm kinda late to the game here. Probably 10 years, but nothing. Alright,"
304,31,"Let's, I think we should talk about that later during our break cause"
304,32,"We talk. Gotcha. I'll be ready. I'll be ready. No problem. Yeah,"
304,33,"That's a good one. Um, yeah. Emily, do you wanna say something?"
304,34,"Oh, I was gonna say, uh, a good norm would be like being careful around people and like, you know, not running or throwing things or, uh, just being respectful, physically respectful with people."
304,35,That is a great one. Thank you Emily for sharing that. Sure. It's very important we don't run in the classroom so no one falls or hurt themselves or hurts other people. And
304,36,"Mina, do we have a book report today? Will, yes, I'm, yes. Sorry, I was just"
304,37,About listening when other people are talking.
304,38,"Oh. Um, we should listen, I just, I was, um, I was afraid that, that I, I forgot to do an assignment in"
304,39,"A Oh, gotcha. Yeah. Yeah. We can talk about that later. Alright, let's listen to, let's listen to Emily."
304,40,"Okay. Um, yeah, I was just saying, uh, for a norm. I lost my train of thought, but yeah, we should be respectful of people's, like, physical space, so"
304,41,"That's great. Yeah. I think that really is,"
304,42,Is this boring? Is this boring? Why are we doing this? Why are we doing this pretty
